num,subject,relation,object,subject_url,object_url,obeject_image,from_id,to_id
192,张博,拍档,陈建斌,http://www.ylq.com/neidi/zhangbo/,http://www.ylq.com/neidi/chenjianbin/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142418413.jpg,2878,2490
192,张博,拍档,殷桃,http://www.ylq.com/neidi/zhangbo/,http://www.ylq.com/neidi/yintao/,http://img.ylq.com/2017/0126/thumb_200_260_20170126074420771.png,2878,2549
192,张博,情侣,谭维维,http://www.ylq.com/neidi/zhangbo/,http://www.ylq.com/neidi/tanweiwei/,http://img.ylq.com/2017/0120/thumb_200_260_20170120121532609.png,2878,2615
192,张博,拍档,张丰毅,http://www.ylq.com/neidi/zhangbo/,http://www.ylq.com/neidi/zhangfengyi/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142705973.jpg,2878,3015
192,张博,绯闻,江珊,http://www.ylq.com/neidi/zhangbo/,http://www.ylq.com/neidi/jiangshan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142908205.jpg,2878,3788
193,戚迹,同学,黄圣依,http://www.ylq.com/neidi/qiji/,http://www.ylq.com/neidi/huangshengyi/,http://img.ylq.com/2017/0306/thumb_200_260_20170306063306910.png,2886,2326
193,戚迹,同学,王珞丹,http://www.ylq.com/neidi/qiji/,http://www.ylq.com/neidi/wangluodan/,http://img.ylq.com/2015/0121/thumb_200_260_20150121011953388.jpg,2886,2273
193,戚迹,同学,周一围,http://www.ylq.com/neidi/qiji/,http://www.ylq.com/neidi/zhouyiwei/,http://img.ylq.com/2017/0116/thumb_200_260_20170116110619500.png,2886,2671
193,戚迹,同学,贾乃亮,http://www.ylq.com/neidi/qiji/,http://www.ylq.com/neidi/jianailiang/,http://img.ylq.com/2015/0805/thumb_200_260_20150805103003948.jpg,2886,586
194,高虎,同学,段奕宏,http://www.ylq.com/neidi/gaohu/,http://www.ylq.com/neidi/duanyihong/,http://img.ylq.com/2017/0220/thumb_200_260_20170220105934737.png,2889,2438
194,高虎,同学,陶虹,http://www.ylq.com/neidi/gaohu/,http://www.ylq.com/neidi/taohong/,http://img.ylq.com/2017/0303/thumb_200_260_20170303080639525.png,2889,2343
194,高虎,同学,印小天,http://www.ylq.com/neidi/gaohu/,http://www.ylq.com/neidi/yinxiaotian/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142351586.jpg,2889,2761
194,高虎,同学,龚蓓苾,http://www.ylq.com/neidi/gaohu/,http://www.ylq.com/neidi/gongbeixin/,http://img.ylq.com/2016/0928/thumb_200_260_20160928011342608.jpg,2889,4290
194,高虎,同学,涂松岩,http://www.ylq.com/neidi/gaohu/,http://www.ylq.com/neidi/tusongyan/,http://img.ylq.com/2016/1204/thumb_200_260_20161204110801254.png,2889,3196
195,刘洲成,拍档,李茂,http://www.ylq.com/neidi/liuzhoucheng/,http://www.ylq.com/neidi/limao/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142154778.jpg,2890,6121
195,刘洲成,拍档,张远,http://www.ylq.com/neidi/liuzhoucheng/,http://www.ylq.com/neidi/zhangyuan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142246529.jpg,2890,3100
195,刘洲成,拍档,马雪阳,http://www.ylq.com/neidi/liuzhoucheng/,http://www.ylq.com/neidi/maxueyang/,http://img.ylq.com/2016/1110/thumb_200_260_20161110112127595.png,2890,3586
196,李光洁,绯闻,王珞丹,http://www.ylq.com/neidi/liguangjie/,http://www.ylq.com/neidi/wangluodan/,http://img.ylq.com/2015/0121/thumb_200_260_20150121011953388.jpg,2894,2273
196,李光洁,同学,陈思诚,http://www.ylq.com/neidi/liguangjie/,http://www.ylq.com/neidi/chensicheng/,http://img.ylq.com/2017/0306/thumb_200_260_20170306055740132.png,2894,2328
196,李光洁,前任夫妻,郝蕾,http://www.ylq.com/neidi/liguangjie/,http://www.ylq.com/neidi/haolei/,http://img.ylq.com/2017/0610/thumb_200_260_20170610084337939.png,2894,989
196,李光洁,同学,孙宁,http://www.ylq.com/neidi/liguangjie/,http://www.ylq.com/neidi/sunning/,http://img.ylq.com/2017/0219/thumb_200_260_20170219102413860.png,2894,2443
196,李光洁,拍档,尚于博,http://www.ylq.com/neidi/liguangjie/,http://www.ylq.com/neidi/shangyubo/,http://img.ylq.com/2016/0818/thumb_200_260_20160818113123257.png,2894,5303
197,史可,同学,巩俐,http://www.ylq.com/neidi/shike/,http://www.ylq.com/gangtai/gongli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203185946558.jpg,2895,8243
197,史可,同学,陈炜,http://www.ylq.com/neidi/shike/,http://www.ylq.com/gangtai/chenwei/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190010816.jpg,2895,8596
198,贾晓晨,夫妻,樊少皇,http://www.ylq.com/neidi/jiaxiaochen/,http://www.ylq.com/gangtai/panshaohuang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190230189.jpg,2897,8421
199,王绘春,好友,聂远,http://www.ylq.com/neidi/wanghuichun/,http://www.ylq.com/neidi/nieyuan/,http://img.ylq.com/2017/0816/thumb_200_260_20170816103248887.png,2898,162
200,钱枫,旧爱,孙俪,http://www.ylq.com/neidi/qianfeng/,http://www.ylq.com/neidi/sunli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142155359.jpg,2910,6978
201,王丽云,母女,车晓,http://www.ylq.com/neidi/wangliyun/,http://www.ylq.com/neidi/chexiao/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142305751.jpg,2922,6127
202,柯蓝,绯闻,黄志忠,http://www.ylq.com/neidi/kelan/,http://www.ylq.com/neidi/huangzhizhong/,http://img.ylq.com/2017/0126/thumb_200_260_20170126052604417.png,2928,2556
202,柯蓝,旧爱,李泉,http://www.ylq.com/neidi/kelan/,http://www.ylq.com/neidi/liquan/,http://img.ylq.com/2017/0125/thumb_200_260_20170125043834870.png,2928,2560
202,柯蓝,拍档,王笛,http://www.ylq.com/neidi/kelan/,http://www.ylq.com/neidi/wangdi/,http://img.ylq.com/2017/0116/thumb_200_260_20170116115748722.png,2928,2666
202,柯蓝,拍档,夏凡,http://www.ylq.com/neidi/kelan/,http://www.ylq.com/neidi/xiafan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142144691.jpg,2928,3019
203,许飞,好友,厉娜,http://www.ylq.com/neidi/xufei/,http://www.ylq.com/neidi/lina/,http://img.ylq.com/2016/0823/thumb_200_260_20160823120311268.png,2933,5216
204,何云伟,师徒,郭德纲,http://www.ylq.com/neidi/heyunwei/,http://www.ylq.com/neidi/guodegang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142205261.jpg,2944,5016
205,张恒,同学,许还幻,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/xuhuanhuan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142434784.jpg,2945,3272
205,张恒,同学,赵薇,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/zhaowei/,http://img.ylq.com/2015/0128/thumb_200_260_20150128040017667.jpg,2945,6184
205,张恒,同学,陈坤,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/chenkun/,http://img.ylq.com/2017/0321/thumb_200_260_20170321113957916.png,2945,2143
205,张恒,同学,孔维,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/kongwei/,http://img.ylq.com/2017/0121/thumb_200_260_20170121113211744.png,2945,2607
205,张恒,同学,何琳,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/helin/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142324108.jpg,2945,2718
205,张恒,同学,颜丹晨,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/yandanchen/,http://img.ylq.com/2017/0313/thumb_200_260_20170313063337151.png,2945,2244
205,张恒,同学,祖峰,http://www.ylq.com/neidi/zhangheng/,http://www.ylq.com/neidi/zufeng/,http://img.ylq.com/2016/0825/thumb_200_260_20160825105846107.png,2945,5168
206,曹云金,同门,岳云鹏,http://www.ylq.com/neidi/caoyunjing/,http://www.ylq.com/neidi/yueyunpeng/,http://img.ylq.com/2015/0604/thumb_200_260_20150604034520977.jpg,2949,5175
206,曹云金,师徒,郭德纲,http://www.ylq.com/neidi/caoyunjing/,http://www.ylq.com/neidi/guodegang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142205261.jpg,2949,5016
207,徐娇,干父女,周星驰,http://www.ylq.com/neidi/xujiao/,http://www.ylq.com/gangtai/zhouxingchi/,http://img.ylq.com/2015/0805/thumb_200_260_20150805095048407.jpg,2954,7342
207,徐娇,搭档,张雨绮,http://www.ylq.com/neidi/xujiao/,http://www.ylq.com/neidi/zhangyuqi/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204841.jpg,2954,6126
207,徐娇,搭档,林子聪,http://www.ylq.com/neidi/xujiao/,http://www.ylq.com/gangtai/linzicong/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190142847.jpg,2954,8679
208,吴亚桥,绯闻,谢霆锋,http://www.ylq.com/neidi/wuyaqiao/,http://www.ylq.com/gangtai/xietingfeng/,http://img.ylq.com/2015/0805/thumb_200_260_20150805095820787.jpg,2957,7341
209,韩雨芹,师徒,张国立,http://www.ylq.com/neidi/hanyuqin/,http://www.ylq.com/neidi/zhangguoli/,http://img.ylq.com/2017/0225/thumb_200_260_20170225105454813.png,2958,2373
210,孙周,兄弟,孙淳,http://www.ylq.com/neidi/sunzhou/,http://www.ylq.com/neidi/sunchun/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142205510.jpg,2968,1007
210,孙周,绯闻,巩俐,http://www.ylq.com/neidi/sunzhou/,http://www.ylq.com/gangtai/gongli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203185946558.jpg,2968,8243
211,保剑锋,同学,杨明娜,http://www.ylq.com/neidi/baojianfeng/,http://www.ylq.com/neidi/yangmingna/,http://img.ylq.com/2014/1203/thumb_200_260_20141203144051465.jpg,2974,5420
211,保剑锋,同学,马伊琍,http://www.ylq.com/neidi/baojianfeng/,http://www.ylq.com/neidi/mayili/,http://img.ylq.com/2016/0706/thumb_200_260_20160706025958863.jpg,2974,6141
211,保剑锋,旧爱,秦岚,http://www.ylq.com/neidi/baojianfeng/,http://www.ylq.com/neidi/qinlan/,http://img.ylq.com/2017/0304/thumb_200_260_20170304114206544.png,2974,2337
212,赫子铭,情侣,何洁,http://www.ylq.com/neidi/heziming/,http://www.ylq.com/neidi/hejie/,http://img.ylq.com/2016/1220/thumb_200_260_20161220120535563.png,2975,2976
213,何洁,好友,李宇春,http://www.ylq.com/neidi/hejie/,http://www.ylq.com/neidi/liyuchun/,http://img.ylq.com/2017/0312/thumb_200_260_20170312013502527.png,2976,2264
213,何洁,情侣,赫子铭,http://www.ylq.com/neidi/hejie/,http://www.ylq.com/neidi/heziming/,http://img.ylq.com/2016/1220/thumb_200_260_20161220121124146.png,2976,2975
213,何洁,旧爱,释小龙,http://www.ylq.com/neidi/hejie/,http://www.ylq.com/neidi/shixiaolong/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142358894.jpg,2976,2457
213,何洁,好友,黄雅莉,http://www.ylq.com/neidi/hejie/,http://www.ylq.com/neidi/huangyali/,http://img.ylq.com/2016/1106/thumb_200_260_20161106114058514.png,2976,3686
213,何洁,好友,陈西贝,http://www.ylq.com/neidi/hejie/,http://www.ylq.com/neidi/chenxibei/,http://img.ylq.com/2016/0817/thumb_200_260_20160817045837368.png,2976,5310
214,于娜,绯闻,洪天明,http://www.ylq.com/neidi/yuna/,http://www.ylq.com/gangtai/hongtianming/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190323886.jpg,2982,8490
215,多亮,师徒,那英,http://www.ylq.com/neidi/duoliang/,http://www.ylq.com/neidi/naying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204511.jpg,2984,2275
216,赵露,师徒,那英,http://www.ylq.com/neidi/zhaolu/,http://www.ylq.com/neidi/naying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204511.jpg,2994,2275
217,吕丽萍,夫妻,孙海英,http://www.ylq.com/neidi/luliping/,http://www.ylq.com/neidi/sunhaiying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142703792.jpg,2997,3000
217,吕丽萍,前任夫妻,张丰毅,http://www.ylq.com/neidi/luliping/,http://www.ylq.com/neidi/zhangfengyi/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142705973.jpg,2997,3015
217,吕丽萍,同学,姜文,http://www.ylq.com/neidi/luliping/,http://www.ylq.com/neidi/jiangwen/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142304967.jpg,2997,2151
218,李蜜,绯闻,赵普,http://www.ylq.com/neidi/limi/,http://www.ylq.com/neidi/zhaopu/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142538426.jpg,2998,2555
219,孙海英,夫妻,吕丽萍,http://www.ylq.com/neidi/sunhaiying/,http://www.ylq.com/neidi/luliping/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142706687.jpg,3000,2997
220,练束梅,同学,姚笛,http://www.ylq.com/neidi/liansumei/,http://www.ylq.com/neidi/yaodi/,http://img.ylq.com/2017/0321/thumb_200_260_20170321103857627.png,3002,2145
221,童瑶,同学,白百何,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/baibaihe/,http://img.ylq.com/2015/0726/thumb_200_260_20150726125819956.jpg,3003,772
221,童瑶,旧爱,张默,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/zhangmo/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142455209.jpg,3003,2171
221,童瑶,同学,沈佳妮,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/shenjiani/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142735218.jpg,3003,3595
221,童瑶,同学,曹曦文,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/caoxiwen/,http://img.ylq.com/2016/1109/thumb_200_260_20161109105829669.png,3003,3600
221,童瑶,同学,文章,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/wenzhang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142210261.jpg,3003,7089
221,童瑶,同学,唐嫣,http://www.ylq.com/neidi/tongyaoo/,http://www.ylq.com/neidi/tangyan/,http://img.ylq.com/2016/1213/thumb_200_260_20161213034009352.jpg,3003,3060
222,张丰毅,好友,刘威,http://www.ylq.com/neidi/zhangfengyi/,http://www.ylq.com/neidi/liuwei/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142501569.jpg,3015,2544
222,张丰毅,同学,沈丹萍,http://www.ylq.com/neidi/zhangfengyi/,http://www.ylq.com/neidi/shendanping/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142338407.jpg,3015,2729
222,张丰毅,拍档,张博,http://www.ylq.com/neidi/zhangfengyi/,http://www.ylq.com/neidi/zhangbo/,http://img.ylq.com/2016/1227/thumb_200_260_20161227120657377.png,3015,2878
222,张丰毅,前任夫妻,吕丽萍,http://www.ylq.com/neidi/zhangfengyi/,http://www.ylq.com/neidi/luliping/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142706687.jpg,3015,2997
223,夏凡,拍档,郭德纲,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/guodegang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142205261.jpg,3019,5016
223,夏凡,拍档,王珞丹,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/wangluodan/,http://img.ylq.com/2015/0121/thumb_200_260_20150121011953388.jpg,3019,2273
223,夏凡,拍档,王志文,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/wangzhiwen/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142351728.jpg,3019,2450
223,夏凡,拍档,范明,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/fanming/,http://img.ylq.com/2017/0123/thumb_200_260_20170123044633953.png,3019,2582
223,夏凡,拍档,陈道明,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/chendaoming/,http://img.ylq.com/2017/0316/thumb_200_260_20170316055259303.png,3019,2205
223,夏凡,拍档,柯蓝,http://www.ylq.com/neidi/xiafan/,http://www.ylq.com/neidi/kelan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142541891.jpg,3019,2928
224,曾之乔,同学,窦骁,http://www.ylq.com/neidi/qiaoqiao/,http://www.ylq.com/neidi/douxiao/,http://img.ylq.com/2017/0117/thumb_200_260_20170117094848133.png,3028,1576
224,曾之乔,同学,潘之琳,http://www.ylq.com/neidi/qiaoqiao/,http://www.ylq.com/neidi/panzhilin/,http://img.ylq.com/2016/1008/thumb_200_260_20161008111421280.jpg,3028,4180
224,曾之乔,好友,江铠同,http://www.ylq.com/neidi/qiaoqiao/,http://www.ylq.com/neidi/jiangkaitong/,http://img.ylq.com/2017/0209/thumb_200_260_20170209120605531.png,3028,2507
225,滕华涛,好友,刘若英,http://www.ylq.com/neidi/tenghuatao/,http://www.ylq.com/gangtai/liuruoying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190053345.jpg,3041,8325
225,滕华涛,父子,滕文骥,http://www.ylq.com/neidi/tenghuatao/,http://www.ylq.com/neidi/tengwenji/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142816619.jpg,3041,3698
225,滕华涛,好友,马伊琍,http://www.ylq.com/neidi/tenghuatao/,http://www.ylq.com/neidi/mayili/,http://img.ylq.com/2016/0706/thumb_200_260_20160706025958863.jpg,3041,6141
226,阎娜,绯闻,周渝民,http://www.ylq.com/neidi/yanna/,http://www.ylq.com/gangtai/zhouyumin/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190020863.jpg,3051,8280
227,赵阳,同学,鲍蕾,http://www.ylq.com/neidi/zhaoyang/,http://www.ylq.com/neidi/baolei/,http://img.ylq.com/2017/0121/thumb_200_260_20170121105651511.png,3058,2611
227,赵阳,同学,薛佳凝,http://www.ylq.com/neidi/zhaoyang/,http://www.ylq.com/neidi/xuejianing/,http://img.ylq.com/2017/0313/thumb_200_260_20170313064910424.png,3058,2243
227,赵阳,同学,田海蓉,http://www.ylq.com/neidi/zhaoyang/,http://www.ylq.com/neidi/tianhairong/,http://img.ylq.com/2016/0121/thumb_200_260_20160121033029638.jpg,3058,3161
227,赵阳,同学,罗海琼,http://www.ylq.com/neidi/zhaoyang/,http://www.ylq.com/neidi/luohaiqiong/,http://img.ylq.com/2016/1112/thumb_200_260_20161112113533400.png,3058,3563
227,赵阳,同学,陆毅,http://www.ylq.com/neidi/zhaoyang/,http://www.ylq.com/neidi/luyi/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142227452.jpg,3058,2144
228,唐嫣,同学,童瑶,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/tongyaoo/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142704319.jpg,3060,3003
228,唐嫣,同学,沈佳妮,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/shenjiani/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142735218.jpg,3060,3595
228,唐嫣,同学,曹曦文,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/caoxiwen/,http://img.ylq.com/2016/1109/thumb_200_260_20161109105829669.png,3060,3600
228,唐嫣,情侣,邱泽,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/gangtai/qiuze/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190107673.jpg,3060,8328
228,唐嫣,恋人,罗晋,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/luojin/,http://img.ylq.com/2015/0728/thumb_200_260_20150728080359957.jpg,3060,3174
228,唐嫣,绯闻,林峰,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/gangtai/linfeng/,http://img.ylq.com/2014/1203/thumb_200_260_20141203185959687.jpg,3060,8255
228,唐嫣,同学,文章,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/wenzhang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142210261.jpg,3060,7089
228,唐嫣,同学,白百何,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/baibaihe/,http://img.ylq.com/2015/0726/thumb_200_260_20150726125819956.jpg,3060,772
228,唐嫣,同学,白静,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/baijing/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142547493.jpg,3060,2565
228,唐嫣,好友,蒋劲夫,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/jiangjinfu/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142144467.jpg,3060,6123
228,唐嫣,同学,秦丽,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/qinli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142232183.jpg,3060,3073
228,唐嫣,同学,杨烁,http://www.ylq.com/neidi/tangyan/,http://www.ylq.com/neidi/yangshuo/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142417916.jpg,3060,3243
229,刘小锋,同学,刘晓虎,http://www.ylq.com/neidi/liuxiaofeng/,http://www.ylq.com/neidi/LiuXiaohu/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142829529.jpg,3064,4467
229,刘小锋,同学,李冰冰,http://www.ylq.com/neidi/liuxiaofeng/,http://www.ylq.com/neidi/libingbing/,http://img.ylq.com/2017/0323/thumb_200_260_20170323035810467.png,3064,2128
229,刘小锋,同学,任泉,http://www.ylq.com/neidi/liuxiaofeng/,http://www.ylq.com/neidi/renquan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142520665.jpg,3064,5848
230,秦丽,同学,文章,http://www.ylq.com/neidi/qinli/,http://www.ylq.com/neidi/wenzhang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142210261.jpg,3073,7089
230,秦丽,同学,白百何,http://www.ylq.com/neidi/qinli/,http://www.ylq.com/neidi/baibaihe/,http://img.ylq.com/2015/0726/thumb_200_260_20150726125819956.jpg,3073,772
230,秦丽,同学,唐嫣,http://www.ylq.com/neidi/qinli/,http://www.ylq.com/neidi/tangyan/,http://img.ylq.com/2016/1213/thumb_200_260_20161213034009352.jpg,3073,3060
231,高曙光,前任夫妻,江珊,http://www.ylq.com/neidi/gaoshuguang/,http://www.ylq.com/neidi/jiangshan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142908205.jpg,3080,3788
232,邵峰,同学,许晴,http://www.ylq.com/neidi/shaofeng/,http://www.ylq.com/neidi/xuqing/,http://img.ylq.com/2017/0320/thumb_200_260_20170320091048577.png,3092,2163
232,邵峰,同学,蒋雯丽,http://www.ylq.com/neidi/shaofeng/,http://www.ylq.com/neidi/jiangwenli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142300447.jpg,3092,2391
233,郭家铭,同学,白百何,http://www.ylq.com/neidi/guojiaming/,http://www.ylq.com/neidi/baibaihe/,http://img.ylq.com/2015/0726/thumb_200_260_20150726125819956.jpg,3093,772
233,郭家铭,绯闻,郝蕾,http://www.ylq.com/neidi/guojiaming/,http://www.ylq.com/neidi/haolei/,http://img.ylq.com/2017/0610/thumb_200_260_20170610084337939.png,3093,989
234,张远,拍档,刘洲成,http://www.ylq.com/neidi/zhangyuan/,http://www.ylq.com/neidi/liuzhoucheng/,http://img.ylq.com/2016/1225/thumb_200_260_20161225112215664.png,3100,2890
234,张远,拍档,马雪阳,http://www.ylq.com/neidi/zhangyuan/,http://www.ylq.com/neidi/maxueyang/,http://img.ylq.com/2016/1110/thumb_200_260_20161110112127595.png,3100,3586
234,张远,拍档,李茂,http://www.ylq.com/neidi/zhangyuan/,http://www.ylq.com/neidi/limao/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142154778.jpg,3100,6121
235,张敏,绯闻,向华强,http://www.ylq.com/neidi/zhangmin/,http://www.ylq.com/gangtai/xianghuaqiang/,http://img.ylq.com/2014/1203/thumb_200_260_20141203190301319.jpg,3101,8762
235,张敏,绯闻,周星驰,http://www.ylq.com/neidi/zhangmin/,http://www.ylq.com/gangtai/zhouxingchi/,http://img.ylq.com/2015/0805/thumb_200_260_20150805095048407.jpg,3101,7342
236,许亚军,前任夫妻,何晴,http://www.ylq.com/neidi/xuyajun/,http://www.ylq.com/neidi/heqing/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142814774.jpg,3102,3692
237,满文军,好友,那英,http://www.ylq.com/neidi/manwenjun/,http://www.ylq.com/neidi/naying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204511.jpg,3105,2275
237,满文军,好友,韩红,http://www.ylq.com/neidi/manwenjun/,http://www.ylq.com/neidi/hanhong/,http://img.ylq.com/2015/0807/thumb_200_260_20150807060741249.jpg,3105,409
237,满文军,好友,孙楠,http://www.ylq.com/neidi/manwenjun/,http://www.ylq.com/neidi/sunnan/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142245208.jpg,3105,2374
237,满文军,好友,买红妹,http://www.ylq.com/neidi/manwenjun/,http://www.ylq.com/neidi/maihongmei/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142706417.jpg,3105,2604
237,满文军,好友,陈琳,http://www.ylq.com/neidi/manwenjun/,http://www.ylq.com/neidi/chenlin/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142615491.jpg,3105,284
238,何赛飞,拍档,尚于博,http://www.ylq.com/neidi/hesaifei/,http://www.ylq.com/neidi/shangyubo/,http://img.ylq.com/2016/0818/thumb_200_260_20160818113123257.png,3111,5303
239,宋宁,旧爱,周迅,http://www.ylq.com/neidi/songning/,http://www.ylq.com/neidi/zhouxun/,http://img.ylq.com/2017/0322/thumb_200_260_20170322125258730.png,3114,2142
239,宋宁,夫妻,齐溪,http://www.ylq.com/neidi/songning/,http://www.ylq.com/neidi/qix/,http://img.ylq.com/2017/0115/thumb_200_260_20170115055346514.png,3114,2695
240,王小利,同门,小沈阳,http://www.ylq.com/neidi/wangxiaoli/,http://www.ylq.com/neidi/xiaoshenyang/,http://img.ylq.com/2017/0306/thumb_200_260_20170306083635357.png,3125,2325
240,王小利,师徒,赵本山,http://www.ylq.com/neidi/wangxiaoli/,http://www.ylq.com/neidi/zhaobenshan/,http://img.ylq.com/2015/0805/thumb_200_260_20150805104623978.jpg,3125,583
241,宋小宝,同门,小沈阳,http://www.ylq.com/neidi/songxiaobao/,http://www.ylq.com/neidi/xiaoshenyang/,http://img.ylq.com/2017/0306/thumb_200_260_20170306083635357.png,3134,2325
241,宋小宝,师徒,赵本山,http://www.ylq.com/neidi/songxiaobao/,http://www.ylq.com/neidi/zhaobenshan/,http://img.ylq.com/2015/0805/thumb_200_260_20150805104623978.jpg,3134,583
242,陈月末,父子,陈宝国,http://www.ylq.com/neidi/liyuemo/,http://www.ylq.com/neidi/chenbaoguo/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142339982.jpg,3135,2226
243,张赫宣,师徒,那英,http://www.ylq.com/neidi/zhanghexuan/,http://www.ylq.com/neidi/naying/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204511.jpg,3136,2275
244,顾长卫,同学,张艺谋,http://www.ylq.com/neidi/guchangwei/,http://www.ylq.com/neidi/zhangyimo/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142204737.jpg,3146,2317
244,顾长卫,绯闻,张静初,http://www.ylq.com/neidi/guchangwei/,http://www.ylq.com/neidi/zhangjingchu/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142223364.jpg,3146,2342
244,顾长卫,夫妻,蒋雯丽,http://www.ylq.com/neidi/guchangwei/,http://www.ylq.com/neidi/jiangwenli/,http://img.ylq.com/2014/1203/thumb_200_260_20141203142300447.jpg,3146,2391
